"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"1",0,0.0952380952380952,0.14,0.47,0.149,39.7401997205584,0.063,0.031,0.037,0,0.21,0.22,0.35,0.6466,0.38,0.43,6.29,12.7,20.3,6.29,12.7,20.3,0.06,0.03,0,600,422.81,1053.93,1582.35,0.75,0.8,0.006,3843494.26609114,225.383343954126,17053.1424312944
"2",0.8,0.368421052631579,0.68,0.63,0.094,48.0908013188988,0.038,0.02,0.024,0,0.29,0.42,0.34,0.41,0.41,0,5.79,11.7,36.8,5.79,11.7,36.8,0.03,0,0,750,472.81,1153.93,1782.35,1,0.7,0.014,5666099.6277801,170.321997609626,33266.9866916819
"3",0.7,0.227272727272727,0,0.16,0.112,39.6158336271559,0.044,0.041,0.002,0,0.44,0.26,0.28,0.472,0.45,0.04,6.79,10.7,37.3,6.79,10.7,37.3,0.03,0.03,0,1950,572.81,853.93,1732.35,0.8,0.8,0.01,13577298.9563065,39.8730137167236,340513.487462121
"4",0.9,0.292682926829268,0.38,0.65,0.185,53.9336347145578,0.041,0.04,0.048,0,0.2,0.34,0.48,0.3084,0.24,0.09,6.29,22.7,34.8,6.29,22.7,34.8,0.03,0.06,0,2200,522.81,1203.93,1632.35,0.95,0.7,0.012,12221468.3896756,63.9808424846924,191017.622073351
"5",0.7,0.117647058823529,0.08,0.57,0.141,96.4901110531283,0.051,0.046,0.018,0,0.36,0.37,0.29,0.9087,0.89,0.17,6.29,17.7,40.3,6.29,17.7,40.3,0.03,0.06,0,1050,572.81,1003.93,1132.35,0.85,0.65,0.006,6381367.86338969,185.782100142959,34348.6689970629
"6",0.3,0.158730158730159,0.09,0.65,0.1,62.7005710842805,0.063,0.068,0.072,0,0.42,0.13,0.11,0.6124,0.24,0.49,6.79,16.7,30.3,6.79,16.7,30.3,0.03,0.03,0,1850,472.81,1103.93,2082.35,0.85,0.8,0.01,13227197.0321024,303.539384028344,43576.5430388672
"7",0.5,0.254545454545455,0.09,0.1,0.103,46.4562961650185,0.055,0.027,0.09,0,0.14,0.39,0.32,0.8137,0.73,0.31,6.79,23.7,26.3,6.79,23.7,26.3,0.06,0,0,2450,622.81,853.93,1082.35,0.85,0.8,0.014,18665206.0414361,39.3295380710592,474584.929213063
"8",0.5,0.2,0.13,0.19,0.09,75.2905009956056,0.07,0.054,0.083,0,0.19,0.23,0.46,0.7552,0.66,0.28,6.29,14.2,31.3,6.29,14.2,31.3,0,0.03,0,1650,522.81,903.93,1082.35,0.95,0.75,0.014,12028388.5320898,109.452737743048,109895.730158232
"9",0.2,0.288888888888889,0.14,0.79,0.137,33.3858738068257,0.045,0.046,0.003,0,0.42,0.18,0.23,0.595,0.55,0.1,6.29,22.7,37.3,6.29,22.7,37.3,0.03,0,0,2050,372.81,1003.93,1232.35,0.85,0.7,0.013,14434035.1219717,568.577469066944,25386.2242301977
"10",0.8,0.282051282051282,0.53,0.74,0.17,41.7856214725239,0.039,0.019,0.015,0,0.13,0.31,0.15,0.361,0.29,0.1,5.79,21.7,25.3,5.79,21.7,25.3,0.03,0,0,1300,522.81,1003.93,1582.35,0.75,0.8,0.011,8486499.5336311,75.2952346830693,112709.649811867
"11",0.8,0.109090909090909,0.24,0.43,0.088,69.6414900529839,0.055,0.017,0.018,0,0.47,0.23,0.43,0.696,0.62,0.2,6.29,14.2,36.8,6.29,14.2,36.8,0.03,0,0,2050,522.81,1253.93,1482.35,0.95,0.75,0.006,16278894.7222136,96.9731442798125,167870.13397484
"12",0.3,0.261904761904762,0.4,0,0.193,52.6743782491636,0.042,0.022,0.039,0,0.13,0.34,0.38,0.2613,0.17,0.11,6.79,19.2,39.8,6.79,19.2,39.8,0,0.06,0,1200,522.81,1053.93,2032.35,0.85,0.65,0.011,6575099.03807568,1.99304170485402,3299027.32193818
"13",0.8,0.142857142857143,0.09,0.15,0.183,77.7330263827454,0.056,0.044,0.054,0,0.3,0.32,0.42,0.5424,0.12,0.48,6.29,14.7,33.8,6.29,14.7,33.8,0.06,0.03,0,1350,572.81,1003.93,1332.35,1,0.7,0.008,8043486.5123288,34.0718694146058,236074.117755357
"14",0.2,0.291666666666667,0.35,0.47,0.084,20.37392738608,0.048,0.034,0.09,0,0.32,0.37,0.47,0.713,0.65,0.18,6.29,22.7,26.8,6.29,22.7,26.8,0.03,0.06,0,2100,472.81,953.93,982.35,0.9,0.85,0.014,14472962.7989477,218.503632633519,66236.7148065779
"15",0.8,0.173913043478261,0.34,0.03,0.11,105.547584328494,0.069,0.063,0.021,0,0.27,0.43,0.19,0.8432,0.84,0.02,6.29,9.7,19.8,6.29,9.7,19.8,0.03,0.06,0,750,522.81,1203.93,2082.35,0.9,0.8,0.012,4747050.77153917,31.2481769139658,151914.487191013
"16",0.5,0.121212121212121,0.2,0.65,0.093,24.9520828440258,0.066,0.02,0.003,0,0.14,0.22,0.48,0.7314,0.66,0.21,6.29,17.7,23.3,6.29,17.7,23.3,0.03,0,0,2300,522.81,1303.93,1782.35,0.95,0.7,0.008,18063814.5980673,358.539971779191,50381.5920674864
"17",0.4,0.214285714285714,0.36,0.83,0.138,55.3365748126255,0.056,0.037,0.012,0,0.25,0.45,0.25,0.3312,0.24,0.12,6.29,16.2,27.8,6.29,16.2,27.8,0.03,0.06,0,1250,572.81,1303.93,1182.35,0.85,0.7,0.012,7656397.13500056,438.756210304455,17450.23080058
"18",0,0.217391304347826,0.24,0.87,0.119,30.3565831580333,0.046,0.063,0.082,0,0.35,0.32,0.44,0.6679,0.59,0.19,6.29,24.2,26.3,6.29,24.2,26.3,0,0.06,0,2000,472.81,1003.93,1782.35,0.8,0.75,0.01,12783792.8339151,677.166865859299,18878.349603968
"19",0.1,0.183333333333333,0.75,0.25,0.161,34.370574880042,0.06,0.034,0.055,0,0.49,0.13,0.17,0.6763,0.61,0.17,6.29,16.7,41.3,6.29,16.7,41.3,0.03,0.03,0,1850,372.81,1203.93,1082.35,0.8,0.7,0.011,11515868.5925992,189.768445278215,60683.7905833928
"20",0.3,0.148148148148148,0.58,0.03,0.198,144.047422892929,0.054,0.013,0.017,0,0.29,0.4,0.35,0.494,0.45,0.08,6.29,11.2,41.3,6.29,11.2,41.3,0.06,0,0,1400,472.81,953.93,1132.35,0.8,0.65,0.008,8621272.44913442,22.0618915886141,390776.66638448
"21",0.8,0.368421052631579,0.29,0.12,0.183,110.732306473771,0.038,0.057,0.047,0,0.2,0.17,0.21,0.334,0.26,0.1,6.29,23.7,27.8,6.29,23.7,27.8,0.03,0,0,1200,672.81,1203.93,1832.35,0.85,0.65,0.014,7556067.02230702,28.3203174463774,266807.285497908
"22",0.1,0.2,0.08,0.04,0.193,21.4653163908455,0.045,0.057,0.023,0,0.31,0.34,0.46,0.6668,0.51,0.32,5.79,22.2,33.3,5.79,22.2,33.3,0.03,0.03,0,1600,672.81,1003.93,1132.35,0.8,0.8,0.009,9320367.66325029,25.2066392849936,369758.441729241
"23",0.4,0.257142857142857,0.67,0.75,0.138,43.5948957310271,0.035,0.027,0.037,0,0.38,0.31,0.25,0.6458,0.54,0.23,5.79,18.7,29.8,5.79,18.7,29.8,0.03,0,0,1700,422.81,1303.93,1632.35,0.95,0.8,0.009,11909320.5832496,310.174448856872,38395.5565235649
"24",0.2,0.289473684210526,0.8,0.66,0.158,59.3474856420378,0.038,0.016,0.04,0,0.19,0.11,0.27,0.813,0.66,0.45,6.29,10.7,32.3,6.29,10.7,32.3,0.03,0.03,0,2450,472.81,1253.93,1432.35,0.95,0.85,0.011,15383792.3401075,260.637822065553,59023.6375449696
"25",0.1,0.215384615384615,0.49,0.12,0.167,102.930004903823,0.065,0.039,0.059,0,0.39,0.38,0.32,0.7415,0.53,0.45,5.79,10.7,29.3,5.79,10.7,29.3,0,0.03,0,1500,472.81,853.93,1132.35,0.85,0.8,0.014,9200322.54816516,84.9986503168507,108240.807517166
"26",0.8,0.178571428571429,0.76,0.05,0.182,64.4682428172269,0.056,0.013,0.039,0,0.21,0.38,0.48,0.867,0.81,0.3,6.29,13.2,34.3,6.29,13.2,34.3,0.06,0.03,0,2200,522.81,703.93,1732.35,0.8,0.85,0.01,12926732.7508457,32.1494669060294,402082.335879149
"27",0.4,0.22,0.76,0.65,0.161,46.3456149397127,0.05,0.062,0.1,0,0.25,0.25,0.14,0.7375,0.65,0.25,6.79,23.7,28.8,6.79,23.7,28.8,0,0.03,0,1350,572.81,853.93,1532.35,0.8,0.65,0.011,8235028.55055391,397.89783934713,20696.3389498821
"28",0.9,0.142857142857143,0.28,0.25,0.089,61.3039251728268,0.056,0.043,0.073,0,0.43,0.22,0.48,0.8956,0.88,0.13,6.79,19.2,28.8,6.79,19.2,28.8,0,0.06,0,2400,622.81,1003.93,1132.35,0.8,0.85,0.008,16378090.8453197,42.267664948221,387485.111027149
"29",0.2,0.428571428571429,0.84,0.15,0.131,43.5948957310271,0.035,0.014,0.1,0,0.34,0.21,0.34,0.8252,0.81,0.08,5.79,17.2,38.8,5.79,17.2,38.8,0.03,0.03,0,1700,622.81,703.93,1432.35,0.75,0.75,0.015,11100812.6270286,112.974395468829,98259.5443946539
"30",0.9,0.150943396226415,0.37,0.02,0.14,85.5841220169631,0.053,0.011,0.034,0,0.35,0.13,0.46,0.704,0.63,0.2,6.29,21.2,41.3,6.29,21.2,41.3,0.06,0.06,0,2300,422.81,753.93,1632.35,0.9,0.65,0.008,14070549.3627159,18.9845905594284,741156.324581777
"31",0.4,0.325,0.43,0.47,0.176,85.795474350631,0.04,0.039,0.078,0,0.39,0.48,0.28,0.658,0.43,0.4,6.29,23.7,26.8,6.29,23.7,26.8,0.03,0.03,0,1050,572.81,1253.93,1782.35,0.85,0.7,0.013,6231781.06809798,245.69027892023,25364.3778479379
"32",0.8,0.150943396226415,0.56,0.64,0.195,70.9651975575312,0.053,0.037,0.1,0,0.22,0.45,0.14,0.3825,0.35,0.05,6.79,11.7,33.3,6.79,11.7,33.3,0.03,0.06,0,1200,372.81,703.93,1982.35,0.8,0.75,0.008,6528135.80587335,83.6901802918496,78003.6054780624
"33",0.2,0.317073170731707,0.84,0.84,0.142,81.7597753211955,0.041,0.058,0.008,0,0.2,0.48,0.46,0.874,0.86,0.1,6.29,24.7,30.3,6.29,24.7,30.3,0.06,0,0,500,522.81,1303.93,1532.35,0.85,0.7,0.013,3201588.30374208,562.37443875403,5692.98332768354
"34",0.5,0.0869565217391304,0.34,0.52,0.086,30.4139319275316,0.069,0.048,0.08,0,0.42,0.12,0.35,0.456,0.2,0.32,6.79,14.2,20.3,6.79,14.2,20.3,0.03,0,0,2200,422.81,1303.93,1832.35,0.95,0.75,0.006,17557765.6626757,246.527087782598,71220.43188276
"35",0.4,0.285714285714286,0.79,0.52,0.091,56.887536972428,0.049,0.049,0.031,0,0.25,0.1,0.25,0.354,0.24,0.15,5.79,23.2,30.8,5.79,23.2,30.8,0.03,0.03,0,1700,422.81,1053.93,2082.35,0.85,0.8,0.014,12299841.9382271,202.066925316936,60870.1395289467
"36",0.3,0.136363636363636,0.61,0.3,0.181,26.3084445892971,0.066,0.032,0.047,0,0.34,0.11,0.18,0.2292,0.18,0.06,6.29,19.7,24.3,6.29,19.7,24.3,0.06,0,0,1650,522.81,603.93,1032.35,0.95,0.7,0.009,10542299.0943713,176.796032127857,59629.7267958324
"37",0.8,0.185185185185185,0.27,0.19,0.135,27.0741973380673,0.054,0.038,0.061,0,0.27,0.26,0.41,0.6889,0.39,0.49,6.29,12.7,31.8,6.29,12.7,31.8,0.03,0,0,1900,422.81,703.93,1082.35,0.8,0.8,0.01,13467553.1722214,34.4540364774621,390884.626276841
"38",1,0.211538461538462,0.86,0.84,0.082,84.8850179961304,0.052,0.044,0.046,0,0.4,0.22,0.2,0.8414,0.74,0.39,6.29,16.7,24.8,6.29,16.7,24.8,0.03,0,0,2050,572.81,1053.93,982.35,0.8,0.7,0.011,15404440.6401002,168.107211699929,91634.6210512196
"39",1,0.2,0.21,0.16,0.091,38.6601884917908,0.065,0.047,0.051,0,0.42,0.32,0.32,0.5998,0.31,0.42,6.79,24.2,38.3,6.79,24.2,38.3,0.03,0,0,2450,372.81,853.93,1032.35,0.8,0.85,0.013,19193631.2473725,27.2071420557486,705462.970276113
"40",0.5,0.32258064516129,0.72,0.39,0.091,81.9026874013887,0.031,0.014,0.008,0,0.14,0.5,0.19,0.8574,0.77,0.38,6.29,10.2,40.8,6.29,10.2,40.8,0.03,0,0,550,472.81,1153.93,1032.35,0.8,0.75,0.01,4130112.89281603,164.997346088379,25031.3898418934
"41",0.5,0.303030303030303,0.06,0.76,0.082,66.7922753985283,0.033,0.026,0.03,0,0.22,0.48,0.23,0.9116,0.83,0.48,5.79,16.7,31.8,5.79,16.7,31.8,0,0.03,0,1200,672.81,1103.93,1432.35,0.9,0.85,0.01,8893808.37811954,231.515202278979,38415.6560371459
"42",0,0.266666666666667,0.36,0.09,0.191,51.9172787880887,0.045,0.058,0.1,0,0.29,0.26,0.35,0.3722,0.14,0.27,6.29,16.2,24.8,6.29,16.2,24.8,0.03,0.03,0,900,422.81,903.93,1882.35,0.85,0.85,0.012,5257082.63194828,40.5179263673022,129747.079953991
"43",0.4,0.451612903225806,0.63,0.6,0.143,52.3153229765211,0.031,0.018,0.07,0,0.5,0.12,0.5,0.6136,0.58,0.08,6.29,17.7,30.3,6.29,17.7,30.3,0.06,0.03,0,1000,522.81,1103.93,1482.35,0.9,0.75,0.014,6346535.77744147,281.960711313978,22508.5819505338
"44",0.4,0.142857142857143,0.22,0.58,0.184,47.3865744916502,0.063,0.032,0.075,0,0.15,0.15,0.21,0.706,0.58,0.3,6.29,21.2,29.8,6.29,21.2,29.8,0.06,0,0,2300,472.81,1153.93,1682.35,0.8,0.75,0.009,14644920.0884104,208.58202344494,70211.8037141215
"45",0.4,0.147058823529412,0.44,0.08,0.084,46.3053888718557,0.034,0.03,0.025,0,0.43,0.2,0.34,0.5116,0.26,0.34,6.79,22.2,28.8,6.79,22.2,28.8,0.03,0,0,1250,472.81,1103.93,1332.35,0.95,0.7,0.005,10010073.7668282,62.2398223068567,160830.693209184
"46",0.5,0.375,0.35,0.6,0.111,43.6649473531866,0.032,0.015,0.006,0,0.4,0.12,0.18,0.77,0.75,0.08,6.29,15.2,40.8,6.29,15.2,40.8,0.03,0.06,0,1900,622.81,753.93,1382.35,0.95,0.7,0.012,12289412.6967856,339.822413019082,36164.2205633315
"47",0.7,0.150943396226415,0.66,0.74,0.143,55.9123487400325,0.053,0.058,0.003,0,0.29,0.28,0.39,0.5791,0.31,0.39,6.29,10.7,26.3,6.29,10.7,26.3,0,0.06,0,1400,672.81,1253.93,1082.35,0.95,0.8,0.008,8391640.64811183,171.958034278464,48800.5150984841
"48",0.2,0.114754098360656,0.65,0.25,0.184,51.9974379433051,0.061,0.023,0.056,0,0.39,0.49,0.38,0.8434,0.82,0.13,5.79,13.7,34.8,5.79,13.7,34.8,0,0,0,750,572.81,953.93,1182.35,1,0.8,0.007,4710778.02383548,150.850705600793,31228.0808039568
"49",0.6,0.133333333333333,0.9,0.88,0.159,84.8207751551447,0.06,0.051,0.05,0,0.31,0.5,0.24,0.8434,0.73,0.42,6.29,12.7,22.3,6.29,12.7,22.3,0.03,0,0,1850,372.81,1103.93,1082.35,0.8,0.85,0.008,12047808.3429555,200.174204972324,60186.6176744461
"50",0.5,0.3,0.12,0.61,0.189,44.387618012393,0.04,0.05,0.096,0,0.41,0.5,0.42,0.692,0.45,0.44,6.29,23.7,21.3,6.29,23.7,21.3,0.03,0.06,0,2350,572.81,803.93,1832.35,0.85,0.7,0.012,12936723.5138162,256.480462963741,50439.4111127485
"51",0.9,0.172413793103448,0.35,0.62,0.164,41.8291330941767,0.058,0.047,0.01,0,0.3,0.11,0.38,0.874,0.85,0.16,6.29,12.7,19.3,6.29,12.7,19.3,0.03,0,0,900,522.81,703.93,1182.35,0.9,0.75,0.01,5867472.59947692,67.533513984522,86882.3825874319
"52",0.2,0.274509803921569,0.5,0.54,0.173,41.1339167935617,0.051,0.02,0.02,0,0.21,0.49,0.25,0.7158,0.71,0.02,6.29,20.7,39.8,6.29,20.7,39.8,0.06,0,0,1950,472.81,1103.93,1382.35,1,0.65,0.014,12651497.5602351,462.854540849746,27333.6360425641
"53",0.1,0.244444444444444,0.28,0.78,0.184,48.3654815302723,0.045,0.057,0.043,0,0.14,0.12,0.49,0.552,0.2,0.44,5.79,13.2,40.3,5.79,13.2,40.3,0,0.03,0,1400,572.81,1053.93,2032.35,0.9,0.7,0.011,8328656.53008446,634.826659002226,13119.5758904877
"54",0.6,0.148148148148148,0.74,0.3,0.163,51.2978697898223,0.054,0.022,0.013,0,0.31,0.28,0.42,0.7042,0.66,0.13,6.29,22.7,24.8,6.29,22.7,24.8,0.06,0.06,0,700,472.81,803.93,1832.35,0.95,0.75,0.008,3953563.13889767,110.045142974624,35926.7390820634
"55",0.1,0.220338983050847,0.51,0.11,0.12,33.9504417402999,0.059,0.06,0.024,0,0.3,0.3,0.49,0.9272,0.86,0.48,5.79,11.2,23.8,5.79,11.2,23.8,0,0.06,0,2100,372.81,1203.93,1232.35,0.85,0.8,0.013,13391121.8141796,87.8001324640049,152518.241583172
"56",0.8,0.257142857142857,0.07,0.35,0.159,71.6177157996213,0.035,0.054,0.007,0,0.37,0.18,0.17,0.4708,0.46,0.02,5.79,21.2,20.3,5.79,21.2,20.3,0.06,0.06,0,900,622.81,1203.93,1132.35,0.9,0.8,0.009,5247771.05261962,47.3750801093306,110770.705622217
"57",0.2,0.2,0.49,0.65,0.115,66.7922753985283,0.05,0.029,0.076,0,0.45,0.14,0.4,0.6502,0.47,0.34,6.79,19.7,37.3,6.79,19.7,37.3,0.03,0.06,0,1750,472.81,1253.93,1232.35,0.8,0.85,0.01,11253382.6677582,239.493135699885,46988.3307296963
"58",0.8,0.203389830508475,0.82,0.43,0.114,52.2681353433776,0.059,0.033,0.053,0,0.43,0.45,0.39,0.415,0.25,0.22,5.79,15.7,31.3,5.79,15.7,31.3,0.03,0,0,2250,622.81,1203.93,1932.35,0.95,0.75,0.012,16036973.0862317,129.45718044886,123878.590825381
"59",0.8,0.238095238095238,0.31,0.17,0.099,58.179997364586,0.042,0.04,0.061,0,0.31,0.47,0.35,0.496,0.37,0.2,6.29,20.2,27.3,6.29,20.2,27.3,0.03,0,0,1450,422.81,853.93,1382.35,0.85,0.7,0.01,11149601.1836213,46.1071795416187,241819.198104649
"60",0.9,0.170731707317073,0.77,0.49,0.195,30.8705261717702,0.041,0.019,0.09,0,0.42,0.35,0.3,0.3514,0.31,0.06,6.29,12.7,24.8,6.29,12.7,24.8,0.06,0,0,1450,622.81,1053.93,1132.35,0.95,0.85,0.007,8813380.96573486,38.5901387366844,228384.277804027
"61",0.1,0.315789473684211,0.87,0.17,0.143,40.6405311375398,0.038,0.028,0.015,0,0.36,0.22,0.48,0.6308,0.29,0.48,6.29,10.7,40.8,6.29,10.7,40.8,0.06,0.06,0,1750,572.81,1203.93,1332.35,1,0.65,0.012,10533573.2317064,182.314347820884,57776.9844096701
"62",0.5,0.40625,0.59,0.06,0.156,39.0313256012774,0.032,0.019,0.038,0,0.26,0.37,0.49,0.5446,0.31,0.34,6.29,17.7,24.8,6.29,17.7,24.8,0.03,0.06,0,1950,572.81,1153.93,1482.35,0.95,0.7,0.013,11422079.5459609,45.1167099718009,253167.386387438
"63",0.2,0.119047619047619,0.17,0.26,0.129,44.3893140002304,0.042,0.032,0.046,0,0.31,0.25,0.4,0.8624,0.84,0.14,6.79,19.2,40.8,6.79,19.2,40.8,0.06,0,0,1750,572.81,1003.93,1182.35,0.95,0.75,0.005,12618195.6238363,169.591014096451,74403.680472481
"64",0.3,0.25,0.05,0.04,0.133,58.1335119028445,0.044,0.054,0.095,0,0.33,0.31,0.13,0.684,0.6,0.21,6.29,20.7,32.8,6.29,20.7,32.8,0.03,0.03,0,700,472.81,653.93,1982.35,0.9,0.8,0.011,4585342.45860719,31.766217544583,144346.504338195
"65",0.5,0.213114754098361,0.19,0.32,0.115,67.0909406256118,0.061,0.064,0.05,0,0.33,0.22,0.17,0.127,0.1,0.03,6.79,19.7,38.8,6.79,19.7,38.8,0,0.03,0,1600,672.81,953.93,1632.35,0.8,0.8,0.013,11043538.8761694,101.218446087998,109105.99108159
"66",0.5,0.136363636363636,0.2,0.76,0.158,119.723485803844,0.044,0.045,0.071,0,0.1,0.43,0.43,0.7536,0.68,0.23,5.79,22.2,35.3,5.79,22.2,35.3,0.03,0.06,0,1400,572.81,953.93,1232.35,0.85,0.75,0.006,8244716.82585159,269.879026400633,30549.6760374864
"67",0.6,0.166666666666667,0.65,0.77,0.194,74.1717370272303,0.066,0.017,0.078,0,0.49,0.4,0.12,0.74,0.6,0.35,5.79,11.2,19.8,5.79,11.2,19.8,0.06,0,0,2400,422.81,853.93,1632.35,0.85,0.8,0.011,14808179.3455791,182.40245301875,81184.101970695
"68",0.8,0.140625,0.66,0.11,0.096,80.88170825622,0.064,0.045,0.082,0,0.49,0.4,0.26,0.6047,0.33,0.41,6.29,22.2,20.8,6.29,22.2,20.8,0,0.06,0,1000,622.81,1103.93,1132.35,0.95,0.75,0.009,6503446.72670234,74.7907083529572,86955.2765299514
"69",0.7,0.285714285714286,0.11,0.47,0.165,76.0502213602285,0.035,0.056,0.067,0,0.14,0.42,0.38,0.805,0.7,0.35,6.79,21.2,25.8,6.79,21.2,25.8,0.03,0.03,0,700,622.81,1203.93,1332.35,1,0.75,0.01,4223286.38355209,123.175017045611,34286.874764452
"70",0.2,0.263157894736842,0.66,0.43,0.131,108.681240041483,0.038,0.024,0.099,0,0.47,0.15,0.3,0.5835,0.51,0.15,6.29,24.2,29.3,6.29,24.2,29.3,0.03,0.03,0,1850,472.81,1103.93,1032.35,0.75,0.65,0.01,12292366.2329794,323.425650273534,38006.7759702524
"71",0.2,0.157894736842105,0.67,0.25,0.174,97.2115644286648,0.057,0.048,0.052,0,0.16,0.18,0.19,0.6472,0.51,0.28,6.29,10.2,32.8,6.29,10.2,32.8,0.06,0.03,0,1350,622.81,1103.93,1232.35,0.95,0.8,0.009,8170298.03999061,119.086835981585,68607.9025666111
"72",1,0.365853658536585,0.61,0.85,0.104,39.2839160296911,0.041,0.017,0.015,0,0.49,0.44,0.18,0.7008,0.56,0.32,6.79,13.2,35.3,6.79,13.2,35.3,0.06,0.06,0,950,522.81,903.93,1332.35,0.9,0.8,0.015,5947289.9042461,82.0209411162991,72509.4082475026
"73",0.7,0.288888888888889,0.14,0.7,0.166,86.4826829890197,0.045,0.048,0.047,0,0.42,0.11,0.23,0.5344,0.52,0.03,6.29,22.2,20.3,6.29,22.2,20.3,0.03,0.03,0,1450,572.81,653.93,1282.35,0.75,0.75,0.013,8895081.20886691,141.303944115495,62949.9853280565
"74",0.9,0.274509803921569,0.22,0.23,0.107,56.9934273264833,0.051,0.023,0.006,0,0.12,0.17,0.22,0.88,0.85,0.2,6.79,20.7,30.3,6.79,20.7,30.3,0.06,0.03,0,500,622.81,953.93,1232.35,0.85,0.7,0.014,3302311.37268557,31.3626068676999,105294.543486645
"75",1,0.23728813559322,0.07,0.73,0.134,41.5164102734808,0.059,0.053,0.01,0,0.47,0.37,0.14,0.6642,0.54,0.27,6.29,10.7,22.3,6.29,10.7,22.3,0.06,0.03,0,2250,622.81,603.93,2032.35,0.9,0.7,0.014,14845012.6885014,27.5194095337611,539437.907281021
"76",0.1,0.236842105263158,0.04,0.5,0.197,28.9453029603836,0.038,0.037,0.061,0,0.29,0.49,0.12,0.48,0.2,0.35,6.29,23.2,37.8,6.29,23.2,37.8,0.03,0.03,0,1600,472.81,703.93,1732.35,1,0.75,0.009,9277562.71997401,348.330758927937,26634.3481940202
"77",0.5,0.186440677966102,0.21,0.77,0.185,33.9170285481637,0.059,0.044,0.088,0,0.36,0.28,0.3,0.7624,0.76,0.01,5.79,24.7,25.3,5.79,24.7,25.3,0.03,0,0,1200,672.81,953.93,1282.35,0.8,0.75,0.011,7514206.61363584,254.664544603856,29506.2927794859
"78",0.1,0.371428571428571,0.85,0.86,0.19,109.500117044801,0.035,0.038,0.059,0,0.46,0.3,0.38,0.5584,0.31,0.36,6.29,19.2,37.8,6.29,19.2,37.8,0.06,0.06,0,900,572.81,753.93,1732.35,0.9,0.75,0.013,5003951.75378184,468.291957193341,10685.5385340643
"79",0.8,0.0952380952380952,0.65,0.42,0.162,125.044083059143,0.063,0.014,0.006,0,0.41,0.21,0.16,0.6274,0.31,0.46,5.79,11.7,24.8,5.79,11.7,24.8,0.03,0.06,0,1750,472.81,953.93,1682.35,0.85,0.75,0.006,10175264.9344644,78.1086964693277,130270.576701535
"80",0.9,0.126984126984127,0.58,0.68,0.088,71.3369872962275,0.063,0.064,0.02,0,0.45,0.43,0.4,0.8176,0.68,0.43,5.79,23.2,20.8,5.79,23.2,20.8,0.03,0,0,2200,472.81,1203.93,1932.35,0.9,0.75,0.008,17280260.8606342,106.820687283417,161768.860509071
"81",0.1,0.351351351351351,0.77,0.25,0.199,35.2250559943576,0.037,0.028,0.07,0,0.49,0.24,0.37,0.4267,0.37,0.09,6.79,15.2,23.3,6.79,15.2,23.3,0,0,0,1900,472.81,803.93,1882.35,0.95,0.65,0.013,11586168.0416282,242.029884033836,47870.8159857173
"82",0.8,0.195652173913044,0.31,0.31,0.128,52.5707180529506,0.046,0.021,0.078,0,0.46,0.43,0.27,0.5518,0.17,0.46,6.79,8.7,25.3,6.79,8.7,25.3,0,0.03,0,1850,472.81,853.93,1882.35,0.9,0.65,0.009,12401848.4610081,94.0340584859277,131886.772310949
"83",0.1,0.148148148148148,0.26,0.69,0.19,53.7002843257612,0.054,0.021,0.083,0,0.33,0.11,0.45,0.9032,0.89,0.12,6.79,12.2,36.3,6.79,12.2,36.3,0.03,0.03,0,2350,622.81,1253.93,1732.35,0.95,0.7,0.008,13824615.3148398,557.872301710652,24780.9673870672
"84",0.1,0.222222222222222,0.54,0.67,0.112,54.904301563309,0.063,0.018,0.096,0,0.13,0.24,0.4,0.9028,0.82,0.46,6.79,9.7,33.8,6.79,9.7,33.8,0,0.06,0,850,622.81,703.93,2082.35,0.95,0.8,0.014,5375998.22248611,459.067696217789,11710.6872619842
"85",0.8,0.127272727272727,0.5,0.04,0.098,60.2576037747074,0.055,0.015,0.065,0,0.35,0.18,0.45,0.8236,0.79,0.16,6.29,11.2,37.8,6.29,11.2,37.8,0.06,0,0,1250,522.81,903.93,1682.35,0.85,0.8,0.007,9601651.5077323,26.6342301721284,360500.4329271
"86",0.2,0.194029850746269,0.17,0.5,0.154,46.3053888718557,0.067,0.036,0.058,0,0.12,0.27,0.43,0.5905,0.35,0.37,6.79,10.7,36.8,6.79,10.7,36.8,0.03,0.03,0,900,422.81,1053.93,1832.35,0.8,0.75,0.013,5673326.32442012,270.633981590853,20963.0966927025
"87",0.2,0.152173913043478,0.03,0.47,0.122,65.877109764958,0.046,0.067,0.041,0,0.3,0.33,0.25,0.724,0.7,0.08,6.29,11.2,38.8,6.29,11.2,38.8,0.06,0,0,600,622.81,1103.93,1882.35,0.85,0.75,0.007,4331272.73927316,273.74000941994,15822.5783233193
"88",0.6,0.266666666666667,0.2,0.29,0.11,52.0028937811175,0.045,0.068,0.042,0,0.35,0.44,0.49,0.5707,0.47,0.19,6.29,10.2,24.8,6.29,10.2,24.8,0.03,0,0,600,372.81,853.93,1332.35,0.75,0.8,0.012,4446180.21655472,78.4093766510778,56704.7004638265
