"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"3337",0.3,0.245283018867925,0.11,0.33,0.164,80.819611266427,0.053,0.048,0.019,0,0.41,0.27,0.18,0.304,0.2,0.13,6.29,8.2,25.8,6.29,8.2,25.8,0,0.03,0,2100,622.81,653.93,1532.35,0.9,0.75,0.013,13001583.0513811,187.977204071273,69165.7433443443
"3338",0.4,0.192982456140351,0.71,0.1,0.068,113.599615912587,0.057,0.05,0.066,0,0.49,0.23,0.35,0.3325,0.11,0.25,5.79,8.2,36.8,5.79,8.2,36.8,0,0.03,0,1000,422.81,1203.93,1032.35,0.75,0.7,0.011,7593947.66348886,75.0697883130542,101158.506426324
"3339",0.4,0.162162162162162,0.57,0.01,0.195,129.413752172334,0.074,0.046,0.063,0,0.32,0.13,0.3,0.5515,0.31,0.35,5.79,10.7,21.8,5.79,10.7,21.8,0,0.03,0,1900,472.81,953.93,1432.35,0.85,0.8,0.012,10996166.9020603,18.9428540511458,580491.560161453
"3340",0.1,0.1625,0.37,0.03,0.183,127.430181060511,0.08,0.025,0.018,0,0.18,0.13,0.28,0.8576,0.84,0.11,5.79,13.2,35.8,5.79,13.2,35.8,0.03,0,0,1600,472.81,703.93,1032.35,0.85,0.7,0.013,10158590.4794497,29.8919652202089,339843.513285697
"3341",0,0.235294117647059,0.86,0.72,0.087,70.3447669167766,0.068,0.033,0.041,0,0.27,0.13,0.24,0.8758,0.77,0.46,5.79,18.7,31.8,5.79,18.7,31.8,0,0,0,2000,572.81,1253.93,1582.35,0.9,0.85,0.016,15840789.8976851,409.428058920284,38690.044691757
"3342",0.8,0.365853658536585,0.74,0.41,0.124,47.9606048451182,0.041,0.012,0.022,0,0.39,0.35,0.34,0.4687,0.31,0.23,6.79,8.7,41.3,6.79,8.7,41.3,0.06,0.03,0,1000,622.81,953.93,1282.35,1,0.7,0.015,6395642.062739,129.795060902791,49274.9263204166
"3343",0.4,0.246575342465753,0.62,0.44,0.072,40.2618549766631,0.073,0.042,0.085,0,0.39,0.2,0.37,0.6238,0.34,0.43,6.29,8.7,30.3,6.29,8.7,30.3,0.06,0,0,550,572.81,903.93,1682.35,1,0.8,0.018,4269010.62215557,235.60272218803,18119.5301247349
"3344",0.4,0.278688524590164,0.07,0.63,0.085,56.9934273264833,0.061,0.037,0.051,0,0.33,0.47,0.13,0.2948,0.14,0.18,6.79,21.2,21.8,6.79,21.2,21.8,0.06,0,0,1600,622.81,653.93,1332.35,0.75,0.75,0.017,12671209.9795507,261.812694055584,48397.9969926917
"3345",0.9,0.441860465116279,0.8,0.06,0.187,70.7423229039479,0.043,0.011,0.013,0,0.33,0.23,0.24,0.5535,0.53,0.05,6.79,10.2,30.3,6.79,10.2,30.3,0,0.06,0,2250,622.81,1103.93,1432.35,0.85,0.8,0.019,11741908.4972356,85.6326061331583,137119.597632903
"3346",0.3,0.257142857142857,0.27,0.23,0.188,75.5316542086602,0.07,0.048,0.092,0,0.27,0.19,0.2,0.5128,0.42,0.16,5.79,10.2,18.8,5.79,10.2,18.8,0.03,0,0,1600,372.81,903.93,1032.35,0.75,0.7,0.018,10028610.2043896,121.477807055794,82555.0810263108
