"","eta","lambda_obs","sigma0","rho","mu","nuC","pH","pU","pV","deltaC","deltaH","deltaU","deltaV","thetaH","epsilonC","epsilonH","LMH","LMU","LMV","LNH","LNU","LNV","ky","kc","cs","cd","cH","cU","cV","q0","qs","y_hobs","COST","LYG","ICER"
"89",0,0.272727272727273,0.22,0.4,0.028,38.9825905940912,0.077,0.22,0.064,0,0.2,0.33,0.29,0.6757,0.53,0.31,6.29,8.7,40.8,6.29,8.7,40.8,0.06,0.03,0,1100,472.81,853.93,1632.35,0.95,0.85,0.021,9149598.48865427,256.097398926374,35727.026229129
"90",0.6,0.324675324675325,0.04,0.1,0.033,60.1704811682958,0.077,0.177,0.098,0,0.37,0.27,0.2,0.8596,0.73,0.48,5.79,7.7,22.8,5.79,7.7,22.8,0.06,0,0,600,522.81,753.93,1232.35,0.8,0.8,0.025,5102994.01179283,77.4356324688997,65899.817036328
"91",0.9,0.358974358974359,0.13,0.81,0.034,80.6525711724905,0.078,0.187,0.088,0,0.32,0.37,0.38,0.2256,0.12,0.12,5.79,18.2,37.8,5.79,18.2,37.8,0.03,0,0,900,572.81,1153.93,2082.35,0.95,0.8,0.028,7839942.72263061,86.6395548977071,90489.185128975
"92",0.2,0.289156626506024,0.45,0.55,0.026,40.0875453825165,0.083,0.15,0.068,0,0.42,0.27,0.25,0.5654,0.18,0.47,5.79,8.7,22.3,5.79,8.7,22.3,0.03,0,0,2000,522.81,653.93,1682.35,0.95,0.65,0.024,18185506.5070256,673.775110628422,26990.4694016736
"93",0.4,0.341463414634146,0.15,0.46,0.028,31.3365025212095,0.082,0.208,0.007,0,0.4,0.38,0.4,0.4225,0.25,0.23,6.79,9.2,29.8,6.79,9.2,29.8,0.03,0.03,0,1900,422.81,903.93,1132.35,0.9,0.8,0.028,15862313.9148652,253.16210384595,62656.7470955978
"94",0.5,0.379746835443038,0.13,0.52,0.027,34.976214100099,0.079,0.236,0.028,0,0.23,0.19,0.42,0.7644,0.69,0.24,5.79,16.2,27.8,5.79,16.2,27.8,0.06,0.03,0,2200,622.81,703.93,1632.35,0.8,0.65,0.03,18309271.8322881,331.38804593444,55250.248332465
"95",0,0.268292682926829,0.2,0.37,0.027,26.0667036749477,0.082,0.17,0.043,0,0.4,0.3,0.13,0.6056,0.42,0.32,6.29,16.2,33.3,6.29,16.2,33.3,0,0.03,0,2250,522.81,903.93,1032.35,0.95,0.7,0.022,18949828.7865878,534.298407490486,35466.7513900932
"96",0.5,0.271604938271605,0.49,0.21,0.027,49.7914417081298,0.081,0.24,0.058,0,0.49,0.22,0.49,0.7055,0.69,0.05,5.79,19.7,35.8,5.79,19.7,35.8,0.03,0.03,0,2200,422.81,703.93,1782.35,0.95,0.75,0.022,18225149.3428119,189.261560586825,96296.0956588488
"97",0.9,0.282352941176471,0.28,0.84,0.032,86.9101739065189,0.085,0.222,0.038,0,0.37,0.35,0.18,0.4832,0.32,0.24,5.79,7.7,36.3,5.79,7.7,36.3,0.03,0,0,2100,522.81,1203.93,1732.35,0.95,0.65,0.024,18687345.8587083,171.158499350301,109181.524316019
"98",0.9,0.265822784810127,0.42,0.6,0.028,60.7984731311014,0.079,0.197,0.083,0,0.42,0.18,0.27,0.865,0.82,0.25,6.29,8.2,34.8,6.29,8.2,34.8,0.06,0,0,1350,522.81,903.93,1932.35,0.9,0.75,0.021,11811474.8315786,144.632406506073,81665.4795208886
"99",0.2,0.386666666666667,0.18,0.38,0.028,43.8885838752131,0.075,0.177,0.076,0,0.33,0.2,0.2,0.8254,0.82,0.03,6.29,19.2,24.3,6.29,19.2,24.3,0.06,0,0,1550,622.81,1003.93,1682.35,0.9,0.7,0.029,13574824.0382153,383.235313621128,35421.6418887627
"100",0.7,0.294871794871795,0.23,0.43,0.03,79.9121682327516,0.078,0.178,0.015,0,0.43,0.42,0.39,0.4304,0.11,0.36,5.79,12.2,39.8,5.79,12.2,39.8,0.03,0.03,0,1900,522.81,1153.93,1332.35,0.8,0.8,0.023,15744072.9153666,126.242282470416,124713.151626169
"101",0.5,0.317647058823529,0.47,0.59,0.026,66.8960126075121,0.085,0.208,0.036,0,0.19,0.45,0.27,0.8944,0.88,0.12,6.29,11.2,21.8,6.29,11.2,21.8,0.03,0,0,2500,622.81,803.93,1232.35,0.8,0.75,0.027,22494575.9510138,320.653068456916,70152.3801386489
"102",0.6,0.311688311688312,0.58,0.87,0.025,44.2856248107651,0.077,0.193,0.048,0,0.48,0.23,0.13,0.9244,0.88,0.37,6.29,17.7,37.8,6.29,17.7,37.8,0,0.03,0,2100,572.81,1203.93,1332.35,0.95,0.75,0.024,16931036.551512,556.731228460692,30411.5086166886
"103",1,0.301204819277108,0.32,0.74,0.035,152.936247614724,0.083,0.218,0.088,0,0.27,0.31,0.39,0.706,0.51,0.4,6.29,13.7,26.8,6.29,13.7,26.8,0.03,0.06,0,2000,572.81,653.93,1882.35,0.8,0.8,0.025,14990375.7603695,57.6427059414559,260056.767209962
"104",0,0.329411764705882,0.87,0.64,0.025,49.5642963288577,0.085,0.22,0.096,0,0.27,0.26,0.31,0.6832,0.67,0.04,5.79,16.7,36.3,5.79,16.7,36.3,0.03,0,0,950,522.81,953.93,1132.35,1,0.75,0.028,9149998.10843403,654.268426155246,13985.0827927052
"105",0.3,0.253012048192771,0.67,0.51,0.028,80.819611266427,0.083,0.175,0.031,0,0.4,0.17,0.1,0.5339,0.21,0.41,5.79,12.2,31.3,5.79,12.2,31.3,0.06,0,0,1750,622.81,653.93,1482.35,0.95,0.7,0.021,15707112.1550418,437.191985148319,35927.2646540242
"106",0.8,0.337349397590361,0.81,0.41,0.029,31.7152953275092,0.083,0.183,0.02,0,0.2,0.41,0.37,0.3583,0.31,0.07,6.29,23.2,30.8,6.29,23.2,30.8,0.06,0.03,0,700,422.81,753.93,1782.35,0.75,0.7,0.028,4969405.9083911,123.759091269281,40153.8655255509
"107",0.4,0.285714285714286,0.58,0.41,0.026,72.3555572631568,0.084,0.243,0.051,0,0.25,0.35,0.28,0.7936,0.76,0.14,6.29,23.7,34.3,6.29,23.7,34.3,0.03,0.03,0,1950,572.81,1253.93,2032.35,0.9,0.8,0.024,15529831.8730672,256.8023538088,60473.8688829536
"108",0.7,0.324675324675325,0.05,0.27,0.027,70.5550678736342,0.077,0.228,0.067,0,0.36,0.24,0.49,0.4985,0.15,0.41,6.29,18.2,22.8,6.29,18.2,22.8,0.06,0.03,0,550,422.81,1053.93,1382.35,0.85,0.75,0.025,4335043.85103867,101.4007040268,42751.6149186983
"109",0,0.25,0.13,0.22,0.032,39.4440847099444,0.084,0.205,0.045,0,0.28,0.28,0.15,0.766,0.61,0.4,6.29,12.7,29.3,6.29,12.7,29.3,0.06,0,0,2150,372.81,1153.93,982.35,0.9,0.8,0.021,19347531.9221376,189.80992910302,101931.084498939
"110",0.9,0.25609756097561,0.48,0.13,0.029,46.3456149397127,0.082,0.189,0.075,0,0.47,0.29,0.36,0.6955,0.65,0.13,6.79,8.2,39.8,6.79,8.2,39.8,0,0.06,0,2350,522.81,1303.93,1232.35,0.95,0.7,0.021,17888013.1147892,134.794364478081,132705.942003221
"111",0.7,0.298701298701299,0.11,0.62,0.032,71.1531237364858,0.077,0.203,0.095,0,0.23,0.41,0.36,0.7722,0.66,0.33,6.29,19.2,28.3,6.29,19.2,28.3,0.03,0.03,0,1050,472.81,753.93,1382.35,0.8,0.75,0.023,8443483.44538523,200.260816732363,42162.4338857533
"112",0.8,0.353658536585366,0.37,0.52,0.025,65.1299421470327,0.082,0.171,0.006,0,0.37,0.45,0.26,0.6218,0.38,0.39,6.29,20.2,38.8,6.29,20.2,38.8,0.03,0.03,0,2050,422.81,753.93,1432.35,0.95,0.7,0.029,16973152.8466357,218.679992741736,77616.3956923175
"113",0.5,0.325301204819277,0.07,0.69,0.033,44.9736046971349,0.083,0.206,0.067,0,0.39,0.17,0.47,0.5645,0.35,0.33,5.79,17.2,30.8,5.79,17.2,30.8,0.06,0.03,0,2000,522.81,1153.93,1532.35,0.8,0.75,0.027,16371632.878682,311.47832512934,52561.0662375424
"114",0.1,0.373333333333333,0.41,0.5,0.028,71.1531237364858,0.075,0.212,0.011,0,0.1,0.41,0.15,0.2574,0.21,0.06,6.79,19.2,27.8,6.79,19.2,27.8,0.06,0.03,0,1950,372.81,653.93,2032.35,0.9,0.75,0.028,16555308.4259474,412.929670699266,40092.3198323632
"115",0.7,0.35,0.41,0.65,0.026,67.1023107182812,0.08,0.208,0.039,0,0.46,0.15,0.29,0.571,0.34,0.35,6.79,9.2,20.8,6.79,9.2,20.8,0.06,0,0,800,422.81,903.93,1782.35,0.95,0.75,0.028,6917459.15662621,257.439895897039,26870.1909333928
"116",0.6,0.324675324675325,0.4,0.22,0.034,49.5019518648991,0.077,0.153,0.046,0,0.36,0.13,0.14,0.5998,0.31,0.42,6.29,10.7,36.3,6.29,10.7,36.3,0,0.06,0,2300,572.81,1303.93,1082.35,0.8,0.7,0.025,17431240.6801443,148.757377575563,117178.999551064
"117",0.5,0.358024691358025,0.46,0.01,0.031,61.3818759924555,0.081,0.177,0.04,0,0.21,0.25,0.5,0.4896,0.42,0.12,6.29,17.2,31.8,6.29,17.2,31.8,0.03,0.03,0,1550,522.81,803.93,1532.35,0.95,0.75,0.029,12634454.0273182,41.6820234820998,303115.179442861
"118",0.9,0.2625,0.67,0.09,0.032,27.9875000522651,0.08,0.242,0.069,0,0.25,0.46,0.22,0.699,0.65,0.14,6.29,9.7,28.8,6.29,9.7,28.8,0.03,0.03,0,600,622.81,703.93,1182.35,0.85,0.85,0.021,4214601.18650292,103.644308989252,40664.0868910609
"119",0.1,0.308641975308642,0.71,0.88,0.028,41.7856214725239,0.081,0.229,0.074,0,0.23,0.47,0.4,0.262,0.18,0.1,6.79,14.7,23.3,6.79,14.7,23.3,0,0.06,0,1450,622.81,1253.93,1632.35,0.9,0.7,0.025,11899704.8561371,923.516124786163,12885.2161177937
"120",0.9,0.317073170731707,0.63,0.74,0.032,50.1013284101209,0.082,0.218,0.032,0,0.32,0.19,0.26,0.5563,0.13,0.49,6.29,18.2,38.8,6.29,18.2,38.8,0.03,0.03,0,550,472.81,603.93,1082.35,0.75,0.75,0.026,3896332.29322411,132.062807110725,29503.6307228978
"121",0.9,0.354430379746835,0.61,0.54,0.031,57.664035132136,0.079,0.152,0.042,0,0.4,0.4,0.3,0.5446,0.31,0.34,6.29,23.7,23.8,6.29,23.7,23.8,0.03,0.03,0,1000,672.81,803.93,1032.35,0.9,0.75,0.028,7382459.05160051,170.283369587826,43353.9638631176
"122",0.6,0.3625,0.06,0.62,0.031,38.688923193154,0.08,0.235,0.03,0,0.3,0.28,0.28,0.8791,0.87,0.07,6.79,13.2,34.8,6.79,13.2,34.8,0.06,0.06,0,2100,422.81,1103.93,1332.35,0.8,0.8,0.029,15957391.8887709,213.508315132904,74738.9715423391
"123",0.8,0.311688311688312,0.35,0.23,0.029,63.9943550707435,0.077,0.164,0.083,0,0.34,0.48,0.28,0.8556,0.81,0.24,6.29,10.7,22.3,6.29,10.7,22.3,0.03,0.06,0,1350,422.81,653.93,1332.35,0.9,0.7,0.024,10259130.9408765,144.410281014774,71041.5551357244
"124",0.1,0.333333333333333,0.54,0.06,0.032,92.9088029614045,0.078,0.172,0.066,0,0.21,0.32,0.35,0.8,0.75,0.2,6.29,16.2,19.8,6.29,16.2,19.8,0.06,0.03,0,1150,522.81,1003.93,1032.35,0.75,0.65,0.026,9224899.92191066,82.0789111923118,112390.62248641
"125",0.6,0.304878048780488,0.8,0.82,0.028,59.8492918506329,0.082,0.158,0.047,0,0.17,0.48,0.44,0.5545,0.55,0.01,6.79,17.7,37.8,6.79,17.7,37.8,0.03,0.03,0,1800,622.81,803.93,1882.35,0.9,0.65,0.025,14259709.4435866,497.94824213045,28636.9309841863
"126",0.4,0.349397590361446,0.42,0.68,0.034,51.9984242634202,0.083,0.225,0.01,0,0.48,0.22,0.21,0.7872,0.62,0.44,5.79,9.2,27.8,5.79,9.2,27.8,0.03,0.06,0,1650,422.81,1153.93,1532.35,0.75,0.8,0.029,12368480.8810871,339.616565531773,36418.9563654544
"127",0.7,0.316455696202532,0.13,0.24,0.031,90.1230333341561,0.079,0.152,0.009,0,0.38,0.47,0.37,0.4816,0.19,0.36,6.79,21.7,35.8,6.79,21.7,35.8,0.03,0,0,1150,372.81,1303.93,1332.35,0.8,0.75,0.025,10076773.3921307,100.591546816117,100175.151004997
"128",0.5,0.371794871794872,0.5,0.71,0.026,82.7596969050537,0.078,0.171,0.083,0,0.34,0.28,0.34,0.7535,0.71,0.15,6.29,22.7,39.8,6.29,22.7,39.8,0.06,0,0,1950,422.81,803.93,1182.35,0.8,0.7,0.029,17244584.4955482,409.976605403408,42062.362262305
"129",0.7,0.25,0.67,0.57,0.031,110.112539263673,0.084,0.184,0.096,0,0.39,0.34,0.36,0.5515,0.31,0.35,6.29,10.7,34.3,6.29,10.7,34.3,0.03,0,0,2300,422.81,1103.93,1182.35,0.8,0.7,0.021,20169974.0633954,243.213463093692,82931.1577033276
"130",0.2,0.269230769230769,0.69,0.48,0.029,43.6649473531866,0.078,0.174,0.062,0,0.21,0.27,0.41,0.6672,0.48,0.36,6.29,16.2,34.8,6.29,16.2,34.8,0,0.03,0,1300,422.81,703.93,1432.35,0.95,0.7,0.021,10782914.5938998,540.679258086216,19943.274006972
"131",0.5,0.307692307692308,0.69,0.63,0.034,41.7385984808941,0.078,0.188,0.051,0,0.3,0.17,0.47,0.4218,0.41,0.02,5.79,11.7,39.8,5.79,11.7,39.8,0.06,0.03,0,1000,622.81,1053.93,1632.35,0.8,0.65,0.024,7989579.44679492,367.408000332514,21745.7960620459
"132",0,0.394736842105263,0.02,0.86,0.032,46.3239384560262,0.076,0.2,0.081,0,0.15,0.38,0.41,0.5442,0.47,0.14,6.29,24.7,29.3,6.29,24.7,29.3,0.03,0.03,0,1300,422.81,703.93,1682.35,0.95,0.75,0.03,10587800.5286596,911.601488832023,11614.505525024
"133",0.5,0.328947368421053,0.82,0.34,0.034,56.887536972428,0.076,0.215,0.097,0,0.33,0.26,0.34,0.44,0.2,0.3,6.29,20.7,30.3,6.29,20.7,30.3,0.03,0.03,0,700,472.81,1053.93,1532.35,0.95,0.8,0.025,4961859.63704647,198.815660151432,24957.0865457338
"134",0.2,0.333333333333333,0.85,0.33,0.033,61.1369082401344,0.078,0.157,0.017,0,0.14,0.25,0.41,0.8002,0.73,0.26,6.79,22.2,27.3,6.79,22.2,27.3,0,0.06,0,1100,672.81,1203.93,1082.35,0.9,0.7,0.026,7465452.73373508,375.837037738685,19863.5365440639
"135",0.2,0.272727272727273,0.44,0.44,0.028,35.1188757993058,0.077,0.216,0.021,0,0.44,0.38,0.42,0.745,0.7,0.15,5.79,23.2,28.3,5.79,23.2,28.3,0.03,0.06,0,1850,622.81,753.93,1232.35,0.8,0.65,0.021,14184621.4429547,473.704085017605,29944.0555646201
"136",0.5,0.253012048192771,0.19,0.83,0.028,81.2726443769948,0.083,0.155,0.013,0,0.13,0.3,0.28,0.5392,0.28,0.36,6.79,12.2,37.3,6.79,12.2,37.3,0,0.06,0,1250,572.81,1103.93,1782.35,0.8,0.7,0.021,9653928.7356626,486.051598824765,19861.9421456591
"137",0.1,0.341463414634146,0.01,0.63,0.033,71.7481016883947,0.082,0.184,0.082,0,0.5,0.19,0.42,0.4927,0.11,0.43,6.79,9.7,34.3,6.79,9.7,34.3,0.06,0,0,1700,472.81,953.93,1232.35,0.95,0.8,0.028,15057974.2518986,473.982403694868,31769.0575314952
"138",0.7,0.394736842105263,0.67,0.87,0.029,46.1471299313896,0.076,0.188,0.01,0,0.21,0.47,0.27,0.9012,0.87,0.24,6.29,19.7,28.3,6.29,19.7,28.3,0.03,0.03,0,750,522.81,1253.93,1382.35,0.85,0.8,0.03,4510126.30583861,323.738405572388,13931.3909879319
"139",0.1,0.315789473684211,0.66,0.59,0.029,45.7749619334919,0.076,0.238,0.006,0,0.29,0.21,0.49,0.2613,0.17,0.11,5.79,14.2,23.8,5.79,14.2,23.8,0,0.06,0,1600,672.81,753.93,1332.35,0.8,0.75,0.024,12615353.2566354,471.809513729836,26738.2341591761
"140",0.2,0.317073170731707,0.77,0.08,0.033,50.9747383967675,0.082,0.18,0.009,0,0.12,0.45,0.25,0.6382,0.46,0.33,6.29,17.2,36.3,6.29,17.2,36.3,0.03,0,0,1450,522.81,1153.93,1482.35,0.85,0.8,0.026,12478085.2883135,79.6889760278141,156584.836577123
"141",0.8,0.308641975308642,0.41,0.74,0.034,29.6432780333733,0.081,0.183,0.023,0,0.16,0.47,0.26,0.4628,0.21,0.32,5.79,22.2,29.8,5.79,22.2,29.8,0.03,0.03,0,700,622.81,853.93,1332.35,0.9,0.7,0.025,5423302.77681419,201.955299574133,26853.9760444534
"142",0.1,0.298701298701299,0.24,0.3,0.03,50.7945830778512,0.077,0.202,0.05,0,0.15,0.4,0.17,0.657,0.51,0.3,6.29,13.2,38.3,6.29,13.2,38.3,0.03,0,0,2150,572.81,703.93,1682.35,0.95,0.7,0.023,19432101.2838523,358.130569959792,54259.8228518555
"143",0.2,0.371794871794872,0.26,0.16,0.033,72.5595824625392,0.078,0.184,0.077,0,0.18,0.24,0.45,0.8752,0.76,0.48,6.29,14.7,24.3,6.29,14.7,24.3,0,0.06,0,1050,572.81,1153.93,1082.35,1,0.75,0.029,7592131.7604039,196.754057464698,38586.9133182481
"144",1,0.320987654320988,0.25,0.11,0.029,26.3084445892971,0.081,0.189,0.055,0,0.18,0.3,0.44,0.7264,0.52,0.43,6.29,21.7,19.8,6.29,21.7,19.8,0.06,0.03,0,2100,422.81,653.93,1982.35,0.95,0.75,0.026,17399252.731928,44.1048276744514,394497.69218817
"145",0.5,0.363636363636364,0.1,0.17,0.028,51.4196253461723,0.077,0.152,0.043,0,0.41,0.46,0.46,0.5611,0.23,0.43,6.79,18.2,32.3,6.79,18.2,32.3,0.03,0.03,0,2100,572.81,1303.93,1382.35,0.85,0.8,0.028,17344378.5585428,115.782230065604,149801.731653598
"146",0.4,0.30952380952381,0.11,0.62,0.029,44.2767583086187,0.084,0.226,0.094,0,0.36,0.21,0.3,0.5435,0.45,0.17,6.29,10.7,24.8,6.29,10.7,24.8,0.03,0.03,0,2250,622.81,653.93,1732.35,0.9,0.7,0.026,18784655.2635757,473.569649227355,39666.0877533506
"147",0.9,0.328947368421053,0.44,0.83,0.026,49.1645023957053,0.076,0.217,0.074,0,0.27,0.18,0.43,0.3768,0.18,0.24,6.29,9.2,39.8,6.29,9.2,39.8,0.06,0.03,0,1800,472.81,1003.93,2082.35,0.85,0.7,0.025,14952370.8026585,114.643864716053,130424.51804719
"148",0.4,0.306666666666667,0.44,0.85,0.032,90.2113313141509,0.075,0.161,0.062,0,0.35,0.24,0.46,0.7225,0.63,0.25,5.79,12.2,32.3,5.79,12.2,32.3,0.06,0.03,0,1600,572.81,953.93,1382.35,1,0.7,0.023,13106178.43486,665.558737160844,19691.9936635024
"149",0.8,0.3375,0.48,0.03,0.025,52.7512640163747,0.08,0.243,0.024,0,0.18,0.16,0.22,0.2104,0.16,0.06,6.79,23.7,31.3,6.79,23.7,31.3,0.03,0.06,0,2250,422.81,1253.93,1282.35,0.9,0.7,0.027,17411308.0315569,21.6614658402582,803791.772909369
"150",0.7,0.353658536585366,0.65,0.56,0.033,94.2774000972481,0.082,0.202,0.04,0,0.26,0.49,0.4,0.415,0.25,0.22,6.29,12.7,31.3,6.29,12.7,31.3,0,0,0,1950,422.81,803.93,1132.35,0.75,0.7,0.029,16880752.3126772,221.521491799627,76203.6774650577
"151",0.7,0.272727272727273,0.52,0.74,0.03,41.1339167935617,0.077,0.206,0.037,0,0.18,0.18,0.16,0.864,0.83,0.2,5.79,14.7,30.3,5.79,14.7,30.3,0.03,0.06,0,1450,422.81,803.93,1182.35,0.9,0.8,0.021,10906332.383654,223.357731562365,48828.9897437859
"152",0.7,0.276315789473684,0.09,0.9,0.03,73.0997065292113,0.076,0.157,0.041,0,0.28,0.1,0.31,0.7445,0.65,0.27,5.79,23.2,36.3,5.79,23.2,36.3,0.03,0.06,0,1400,422.81,1203.93,1032.35,0.85,0.85,0.021,10629259.9619715,185.653948652235,57253.0777779586
"153",0.5,0.240963855421687,0.82,0.55,0.026,121.290554367061,0.083,0.163,0.064,0,0.14,0.19,0.26,0.5408,0.18,0.44,5.79,16.7,22.8,5.79,16.7,22.8,0.03,0.03,0,2400,522.81,753.93,2032.35,0.85,0.75,0.02,19940914.8450716,282.861899121921,70496.9983832163
"154",0.7,0.272727272727273,0.39,0.21,0.026,76.2039903691206,0.077,0.157,0.088,0,0.1,0.32,0.12,0.6524,0.56,0.21,6.29,9.2,25.8,6.29,9.2,25.8,0.03,0.06,0,2100,522.81,1003.93,1182.35,0.8,0.8,0.021,16392310.1318437,64.6142816160373,253694.844574039
"155",0.7,0.308641975308642,0.4,0.66,0.029,56.7873034533006,0.081,0.204,0.012,0,0.11,0.36,0.45,0.2257,0.13,0.11,6.29,9.2,30.3,6.29,9.2,30.3,0,0.06,0,2450,522.81,753.93,2032.35,0.85,0.8,0.025,19136202.7099662,166.131004492589,115187.425540546
"156",0.2,0.304878048780488,0.04,0.45,0.028,46.962489146129,0.082,0.247,0.072,0,0.17,0.43,0.41,0.7986,0.62,0.47,6.29,11.7,28.8,6.29,11.7,28.8,0.06,0.03,0,1650,422.81,1153.93,1682.35,0.75,0.65,0.025,13644892.2929969,410.584111595404,33232.8794701213
"157",0.9,0.337662337662338,0.05,0.24,0.029,39.9185719558807,0.077,0.187,0.048,0,0.22,0.47,0.19,0.67,0.5,0.34,6.29,13.2,33.8,6.29,13.2,33.8,0.03,0.06,0,600,622.81,1103.93,1282.35,0.85,0.75,0.026,4300821.31104512,62.6897489909529,68604.8577362432
"158",0.8,0.278481012658228,0.05,0.33,0.026,73.0304317417975,0.079,0.214,0.012,0,0.36,0.28,0.18,0.5326,0.43,0.18,5.79,23.2,34.3,5.79,23.2,34.3,0.03,0,0,2000,622.81,1253.93,1582.35,0.9,0.8,0.022,18005768.0673983,89.140078911209,201994.078166944
"159",0.5,0.259259259259259,0.14,0.18,0.034,45.3578853071471,0.081,0.222,0.056,0,0.17,0.27,0.27,0.4672,0.28,0.26,6.79,15.7,20.8,6.79,15.7,20.8,0.03,0,0,1700,622.81,953.93,1482.35,0.85,0.65,0.021,15146092.956737,130.181951353335,116345.567102678
"160",0.6,0.301204819277108,0.83,0.05,0.032,38.1885794365113,0.083,0.238,0.02,0,0.13,0.42,0.35,0.55,0.55,0,6.29,18.2,30.3,6.29,18.2,30.3,0.06,0.03,0,1500,422.81,1153.93,1732.35,0.85,0.8,0.025,11037110.5110555,83.0372130633432,132917.641427056
"161",0.1,0.384615384615385,0.45,0.78,0.031,62.8155540157784,0.078,0.178,0.056,0,0.49,0.34,0.22,0.922,0.85,0.48,6.29,17.7,35.3,6.29,17.7,35.3,0.03,0,0,1650,622.81,1103.93,2132.35,0.9,0.85,0.03,14232278.057408,516.807357008874,27538.8456924843
"162",0.7,0.341176470588235,0.68,0.5,0.034,52.5338407211283,0.085,0.25,0.073,0,0.11,0.34,0.32,0.5824,0.42,0.28,6.29,11.2,28.3,6.29,11.2,28.3,0.03,0.03,0,1150,672.81,603.93,1832.35,0.95,0.8,0.029,8739541.588216,177.876616212188,49132.60536613
"163",0.6,0.266666666666667,0.59,0.03,0.025,30.8705261717702,0.075,0.244,0.092,0,0.11,0.43,0.47,0.6428,0.62,0.06,6.79,12.7,24.3,6.79,12.7,24.3,0,0.03,0,600,622.81,953.93,1082.35,0.9,0.7,0.02,4522538.0453241,55.3054143660629,81773.8750746848
"164",0.7,0.345679012345679,0.31,0.17,0.026,44.2767583086187,0.081,0.154,0.058,0,0.28,0.18,0.24,0.3928,0.12,0.31,5.79,14.2,39.3,5.79,14.2,39.3,0.03,0.03,0,2200,572.81,1103.93,1882.35,0.9,0.8,0.028,18403698.5971905,72.1121714559335,255209.324939503
"165",0.4,0.3125,0.59,0.63,0.029,48.1596502327375,0.08,0.195,0.01,0,0.46,0.2,0.44,0.8368,0.76,0.32,6.29,18.7,21.3,6.29,18.7,21.3,0.03,0,0,750,372.81,953.93,1232.35,0.85,0.75,0.025,6164221.7380208,441.909348811414,13949.0638851621
"166",0.9,0.3375,0.66,0.05,0.025,52.0028937811175,0.08,0.157,0.025,0,0.4,0.23,0.15,0.7844,0.78,0.02,6.29,18.7,24.8,6.29,18.7,24.8,0.03,0.03,0,2450,472.81,903.93,1882.35,0.85,0.75,0.027,19708586.5088712,179.93350388974,109532.611119207
"167",0.9,0.381578947368421,0.58,0.04,0.025,36.9999822554256,0.076,0.242,0.083,0,0.23,0.2,0.34,0.3301,0.23,0.13,6.29,21.7,34.8,6.29,21.7,34.8,0.03,0.06,0,700,522.81,853.93,1482.35,0.85,0.75,0.029,4879044.68496256,42.6564990201246,114379.867008324
"168",0.8,0.253012048192771,0.32,0.41,0.027,49.440125439998,0.083,0.199,0.038,0,0.16,0.4,0.34,0.9103,0.87,0.31,5.79,12.7,24.3,5.79,12.7,24.3,0.03,0.03,0,1200,572.81,1153.93,2082.35,1,0.8,0.021,9682382.76526773,126.112021857595,76776.048965427
"169",0.7,0.269230769230769,0.2,0.74,0.03,31.5167951568863,0.078,0.228,0.044,0,0.36,0.45,0.39,0.5985,0.45,0.27,5.79,9.7,24.3,5.79,9.7,24.3,0.03,0.03,0,2100,522.81,1103.93,1632.35,0.85,0.8,0.021,17500592.4509415,208.033429243373,84123.9435151932
"170",0.5,0.285714285714286,0.42,0.89,0.034,167.688710025089,0.084,0.179,0.03,0,0.24,0.34,0.23,0.6094,0.37,0.38,6.29,7.7,38.3,6.29,7.7,38.3,0.03,0,0,1600,472.81,653.93,1832.35,0.8,0.8,0.024,14214916.8384414,338.780235519804,41959.1090272163
"171",0.3,0.321428571428571,0.55,0.04,0.031,50.6641417196452,0.084,0.242,0.086,0,0.46,0.19,0.37,0.28,0.2,0.1,5.79,18.7,30.3,5.79,18.7,30.3,0,0.03,0,1750,522.81,703.93,1382.35,0.85,0.8,0.027,14314243.0978099,52.300138972113,273694.169444604
"172",0.7,0.325,0.41,0.52,0.025,110.112539263673,0.08,0.242,0.078,0,0.37,0.46,0.43,0.5884,0.51,0.16,6.79,16.2,25.8,6.79,16.2,25.8,0.03,0.03,0,1700,622.81,903.93,1782.35,0.85,0.85,0.026,13839370.9137495,156.15927728035,88623.4308635018
"173",0.6,0.291139240506329,0.74,0.23,0.027,33.4586908330059,0.079,0.225,0.086,0,0.37,0.31,0.43,0.4006,0.19,0.26,5.79,20.2,20.8,5.79,20.2,20.8,0,0.03,0,2500,372.81,953.93,1082.35,0.9,0.8,0.023,20303343.6424095,143.410794417356,141574.724028949
"174",0.4,0.25,0.33,0.82,0.025,28.941739246784,0.084,0.155,0.076,0,0.21,0.21,0.32,0.6152,0.48,0.26,6.79,22.7,34.8,6.79,22.7,34.8,0.03,0.03,0,550,572.81,653.93,1632.35,1,0.75,0.021,4390232.89246542,569.570954042918,7707.96484845786
"175",0.4,0.25,0.33,0.23,0.033,54.7551954190531,0.08,0.182,0.087,0,0.34,0.24,0.37,0.7721,0.57,0.47,6.79,19.7,32.8,6.79,19.7,32.8,0.06,0.03,0,1850,472.81,1303.93,1232.35,0.8,0.7,0.02,15073922.6119564,168.849237964886,89274.4485769673
"176",0.8,0.333333333333333,0.32,0.68,0.032,52.3153229765211,0.081,0.212,0.037,0,0.13,0.35,0.32,0.7089,0.59,0.29,6.29,16.7,36.3,6.29,16.7,36.3,0.03,0.06,0,1850,422.81,1303.93,1832.35,0.9,0.8,0.027,13811134.568051,146.081410076489,94544.0940145594
